2023-11-13 13:55:17.761711
What were my total sales in FLORAL Last Complete Year?|Total sales in FLORAL Last Complete Year.
What were my total sales in FLORAL GROCERY Week To Date?|Total sales in FLORAL GROCERY Week To Date.
What were my total sales in FLORAL PHARMACY Week To Date?|Total sales in FLORAL PHARMACY Week To Date.
What were my total sales in FLORAL HBC Week To Date?|Total sales in FLORAL HBC Week To Date.
What were my total sales in SEAFOOD GM Week To Date?|Total sales in SEAFOOD GM Week To Date.
What were my total sales in SEAFOOD PRODUCE Week To Date?|Total sales in SEAFOOD PRODUCE Week To Date.
What were my total sales in SEAFOOD DELI Week To Date?|Total sales in SEAFOOD DELI Week To Date.
What were my total sales in SEAFOOD BAKERY Week To Date?|Total sales in SEAFOOD BAKERY Week To Date.
What were my total sales in SEAFOOD MEAT Week To Date?|Total sales in SEAFOOD MEAT Week To Date.
What were my total sales in SEAFOOD GROCERY Week To Date?|Total sales in SEAFOOD GROCERY Week To Date.
What were my total sales in SEAFOOD PHARMACY Week To Date?|Total sales in SEAFOOD PHARMACY Week To Date.
What were my total sales in SEAFOOD HBC Week To Date?|Total sales in SEAFOOD HBC Week To Date.
What were my total sales in GM PRODUCE Week To Date?|Total sales in GM PRODUCE Week To Date.
What were my total sales in GM DELI Week To Date?|Total sales in GM DELI Week To Date.
What were my total sales in GM BAKERY Week To Date?|Total sales in GM BAKERY Week To Date.
What were my total sales in GM MEAT Week To Date?|Total sales in GM MEAT Week To Date.
What were my total sales in GM GROCERY Week To Date?|Total sales in GM GROCERY Week To Date.
What were my total sales in GM PHARMACY Week To Date?|Total sales in GM PHARMACY Week To Date.
What were my total sales in GM HBC Week To Date?|Total sales in GM HBC Week To Date.
What were my total sales in PRODUCE DELI Week To Date?|Total sales in PRODUCE DELI Week To Date.
What were my total sales in PRODUCE BAKERY Week To Date?|Total sales in PRODUCE BAKERY Week To Date.
What were my total sales in PRODUCE MEAT Week To Date?|Total sales in PRODUCE MEAT Week To Date.
What were my total sales in PRODUCE GROCERY Week To Date?|Total sales in PRODUCE GROCERY Week To Date.
What were my total sales in PRODUCE PHARMACY Week To Date?|Total sales in PRODUCE PHARMACY Week To Date.
What were my total sales in PRODUCE HBC Week To Date?|Total sales in PRODUCE HBC Week To Date.
What were my total sales in DELI BAKERY Week To Date?|Total sales in DELI BAKERY Week To Date.
What were my total sales in DELI MEAT Week To Date?|Total sales in DELI MEAT Week To Date.
What were my total sales in DELI GROCERY Week To Date?|Total sales in DELI GROCERY Week To Date.
What were my total sales in DELI PHARMACY Week To Date?|Total sales in DELI PHARMACY Week To Date.
What were my total sales in DELI HBC Week To Date?|Total sales in DELI HBC Week To Date.
What were my total sales in BAKERY MEAT Week To Date?|Total sales in BAKERY MEAT Week To Date.
What were my total sales in BAKERY GROCERY Week To Date?|Total sales in BAKERY GROCERY Week To Date.
What were my total sales in BAKERY PHARMACY Week To Date?|Total sales in BAKERY PHARMACY Week To Date.
What were my total sales in BAKERY HBC Week To Date?|Total sales in BAKERY HBC Week To Date.
What were my total sales in MEAT GROCERY Week To Date?|Total sales in MEAT GROCERY Week To Date.
What were my total sales in MEAT PHARMACY Week To Date?|Total sales in MEAT PHARMACY Week To Date.
What were my total sales in MEAT HBC Week To Date?|Total sales in MEAT HBC Week To Date.
What were my total sales in GROCERY PHARMACY Week To Date?|Total sales in GROCERY PHARMACY Week To Date.
What were my total sales in GROCERY HBC Week To Date?|Total sales in GROCERY HBC Week To Date.
What were my total sales in PHARMACY HBC Week To Date?|Total sales in PHARMACY HBC Week To Date.
What were my total sales in FLORAL SEAFOOD Rolling 13 Periods?|Total sales in FLORAL SEAFOOD Rolling 13 Periods.
What were my total sales in FLORAL GM Rolling 13 Periods?|Total sales in FLORAL GM Rolling 13 Periods.
What were my total sales in FLORAL PRODUCE Rolling 13 Periods?|Total sales in FLORAL PRODUCE Rolling 13 Periods.
What were my total sales in FLORAL DELI Rolling 13 Periods?|Total sales in FLORAL DELI Rolling 13 Periods.
What were my total sales in FLORAL BAKERY Rolling 13 Periods?|Total sales in FLORAL BAKERY Rolling 13 Periods.
What were my total sales in FLORAL MEAT Rolling 13 Periods?|Total sales in FLORAL MEAT Rolling 13 Periods.
What were my total sales in FLORAL GROCERY Rolling 13 Periods?|Total sales in FLORAL GROCERY Rolling 13 Periods.
What were my total sales in FLORAL PHARMACY Rolling 13 Periods?|Total sales in FLORAL PHARMACY Rolling 13 Periods.
What were my total sales in FLORAL HBC Rolling 13 Periods?|Total sales in FLORAL HBC Rolling 13 Periods.
What were my total sales in SEAFOOD GM Rolling 13 Periods?|Total sales in SEAFOOD GM Rolling 13 Periods.
What were my total sales in SEAFOOD PRODUCE Rolling 13 Periods?|Total sales in SEAFOOD PRODUCE Rolling 13 Periods.
What were my total sales in SEAFOOD DELI Rolling 13 Periods?|Total sales in SEAFOOD DELI Rolling 13 Periods.
What were my total sales in SEAFOOD BAKERY Rolling 13 Periods?|Total sales in SEAFOOD BAKERY Rolling 13 Periods.
What were my total sales in SEAFOOD MEAT Rolling 13 Periods?|Total sales in SEAFOOD MEAT Rolling 13 Periods.
What were my total sales in SEAFOOD GROCERY Rolling 13 Periods?|Total sales in SEAFOOD GROCERY Rolling 13 Periods.
What were my total sales in SEAFOOD PHARMACY Rolling 13 Periods?|Total sales in SEAFOOD PHARMACY Rolling 13 Periods.
What were my total sales in SEAFOOD HBC Rolling 13 Periods?|Total sales in SEAFOOD HBC Rolling 13 Periods.
What were my total sales in GM PRODUCE Rolling 13 Periods?|Total sales in GM PRODUCE Rolling 13 Periods.
What were my total sales in GM DELI Rolling 13 Periods?|Total sales in GM DELI Rolling 13 Periods.
What were my total sales in GM BAKERY Rolling 13 Periods?|Total sales in GM BAKERY Rolling 13 Periods.
What were my total sales in GM MEAT Rolling 13 Periods?|Total sales in GM MEAT Rolling 13 Periods.
What were my total sales in GM GROCERY Rolling 13 Periods?|Total sales in GM GROCERY Rolling 13 Periods.
What were my total sales in GM PHARMACY Rolling 13 Periods?|Total sales in GM PHARMACY Rolling 13 Periods.
What were my total sales in GM HBC Rolling 13 Periods?|Total sales in GM HBC Rolling 13 Periods.
What were my total sales in PRODUCE DELI Rolling 13 Periods?|Total sales in PRODUCE DELI Rolling 13 Periods.
What were my total sales in PRODUCE BAKERY Rolling 13 Periods?|Total sales in PRODUCE BAKERY Rolling 13 Periods.
What were my total sales in PRODUCE MEAT Rolling 13 Periods?|Total sales in PRODUCE MEAT Rolling 13 Periods.
What were my total sales in PRODUCE GROCERY Rolling 13 Periods?|Total sales in PRODUCE GROCERY Rolling 13 Periods.
What were my total sales in PRODUCE PHARMACY Rolling 13 Periods?|Total sales in PRODUCE PHARMACY Rolling 13 Periods.
What were my total sales in PRODUCE HBC Rolling 13 Periods?|Total sales in PRODUCE HBC Rolling 13 Periods.
What were my total sales in DELI BAKERY Rolling 13 Periods?|Total sales in DELI BAKERY Rolling 13 Periods.
What were my total sales in DELI MEAT Rolling 13 Periods?|Total sales in DELI MEAT Rolling 13 Periods.
What were my total sales in DELI GROCERY Rolling 13 Periods?|Total sales in DELI GROCERY Rolling 13 Periods.
What were my total sales in DELI PHARMACY Rolling 13 Periods?|Total sales in DELI PHARMACY Rolling 13 Periods.
What were my total sales in DELI HBC Rolling 13 Periods?|Total sales in DELI HBC Rolling 13 Periods.
What were my total sales in BAKERY MEAT Rolling 13 Periods?|Total sales in BAKERY MEAT Rolling 13 Periods.
What were my total sales in BAKERY GROCERY Rolling 13 Periods?|Total sales in BAKERY GROCERY Rolling 13 Periods.
What were my total sales in BAKERY PHARMACY Rolling 13 Periods?|Total sales in BAKERY PHARMACY Rolling 13 Periods.
What were my total sales in BAKERY HBC Rolling 13 Periods?|Total sales in BAKERY HBC Rolling 13 Periods.
What were my total sales in MEAT GROCERY Rolling 13 Periods?|Total sales in MEAT GROCERY Rolling 13 Periods.
What were my total sales in MEAT PHARMACY Rolling 13 Periods?|Total sales in MEAT PHARMACY Rolling 13 Periods.
What were my total sales in MEAT HBC Rolling 13 Periods?|Total sales in MEAT HBC Rolling 13 Periods.
What were my total sales in GROCERY PHARMACY Rolling 13 Periods?|Total sales in GROCERY PHARMACY Rolling 13 Periods.
What were my total sales in GROCERY HBC Rolling 13 Periods?|Total sales in GROCERY HBC Rolling 13 Periods.
What were my total sales in PHARMACY HBC Rolling 13 Periods?|Total sales in PHARMACY HBC Rolling 13 Periods.
What were my total sales in FLORAL SEAFOOD GM Last Complete Year?|Total sales in FLORAL SEAFOOD GM Last Complete Year.
What were my total sales in FLORAL SEAFOOD PRODUCE Last Complete Year?|Total sales in FLORAL SEAFOOD PRODUCE Last Complete Year.
What were my total sales in FLORAL SEAFOOD DELI Last Complete Year?|Total sales in FLORAL SEAFOOD DELI Last Complete Year.
What were my total sales in FLORAL SEAFOOD BAKERY Last Complete Year?|Total sales in FLORAL SEAFOOD BAKERY Last Complete Year.
What were my total sales in FLORAL SEAFOOD MEAT Last Complete Year?|Total sales in FLORAL SEAFOOD MEAT Last Complete Year.
What were my total sales in FLORAL SEAFOOD GROCERY Last Complete Year?|Total sales in FLORAL SEAFOOD GROCERY Last Complete Year.
What were my total sales in FLORAL SEAFOOD PHARMACY Last Complete Year?|Total sales in FLORAL SEAFOOD PHARMACY Last Complete Year.
What were my total sales in FLORAL SEAFOOD HBC Last Complete Year?|Total sales in FLORAL SEAFOOD HBC Last Complete Year.
What were my total sales in FLORAL GM PRODUCE Last Complete Year?|Total sales in FLORAL GM PRODUCE Last Complete Year.
What were my total sales in FLORAL GM DELI Last Complete Year?|Total sales in FLORAL GM DELI Last Complete Year.
What were my total sales in FLORAL GM BAKERY Last Complete Year?|Total sales in FLORAL GM BAKERY Last Complete Year.
What were my total sales in FLORAL GM MEAT Last Complete Year?|Total sales in FLORAL GM MEAT Last Complete Year.
What were my total sales in FLORAL GM GROCERY Last Complete Year?|Total sales in FLORAL GM GROCERY Last Complete Year.
What were my total sales in FLORAL GM PHARMACY Last Complete Year?|Total sales in FLORAL GM PHARMACY Last Complete Year.
What were my total sales in FLORAL GM HBC Last Complete Year?|Total sales in FLORAL GM HBC Last Complete Year.
What were my total sales in FLORAL PRODUCE DELI Last Complete Year?|Total sales in FLORAL PRODUCE DELI Last Complete Year.
What were my total sales in FLORAL PRODUCE BAKERY Last Complete Year?|Total sales in FLORAL PRODUCE BAKERY Last Complete Year.
What were my total sales in FLORAL PRODUCE MEAT Last Complete Year?|Total sales in FLORAL PRODUCE MEAT Last Complete Year.
What were my total sales in FLORAL PRODUCE GROCERY Last Complete Year?|Total sales in FLORAL PRODUCE GROCERY Last Complete Year.
What were my total sales in FLORAL PRODUCE PHARMACY Last Complete Year?|Total sales in FLORAL PRODUCE PHARMACY Last Complete Year.
What were my total sales in FLORAL PRODUCE HBC Last Complete Year?|Total sales in FLORAL PRODUCE HBC Last Complete Year.
What were my total sales in FLORAL DELI BAKERY Last Complete Year?|Total sales in FLORAL DELI BAKERY Last Complete Year.
What were my total sales in FLORAL DELI MEAT Last Complete Year?|Total sales in FLORAL DELI MEAT Last Complete Year.
What were my total sales in FLORAL DELI GROCERY Last Complete Year?|Total sales in FLORAL DELI GROCERY Last Complete Year.
What were my total sales in FLORAL DELI PHARMACY Last Complete Year?|Total sales in FLORAL DELI PHARMACY Last Complete Year.
What were my total sales in FLORAL DELI HBC Last Complete Year?|Total sales in FLORAL DELI HBC Last Complete Year.
What were my total sales in FLORAL BAKERY MEAT Last Complete Year?|Total sales in FLORAL BAKERY MEAT Last Complete Year.
What were my total sales in FLORAL BAKERY GROCERY Last Complete Year?|Total sales in FLORAL BAKERY GROCERY Last Complete Year.
What were my total sales in FLORAL BAKERY PHARMACY Last Complete Year?|Total sales in FLORAL BAKERY PHARMACY Last Complete Year.
What were my total sales in FLORAL BAKERY HBC Last Complete Year?|Total sales in FLORAL BAKERY HBC Last Complete Year.
What were my total sales in FLORAL MEAT GROCERY Last Complete Year?|Total sales in FLORAL MEAT GROCERY Last Complete Year.
What were my total sales in FLORAL MEAT PHARMACY Last Complete Year?|Total sales in FLORAL MEAT PHARMACY Last Complete Year.
What were my total sales in FLORAL MEAT HBC Last Complete Year?|Total sales in FLORAL MEAT HBC Last Complete Year.
What were my total sales in FLORAL GROCERY PHARMACY Last Complete Year?|Total sales in FLORAL GROCERY PHARMACY Last Complete Year.
What were my total sales in FLORAL GROCERY HBC Last Complete Year?|Total sales in FLORAL GROCERY HBC Last Complete Year.
What were my total sales in FLORAL PHARMACY HBC Last Complete Year?|Total sales in FLORAL PHARMACY HBC Last Complete Year.
What were my total sales in SEAFOOD GM PRODUCE Last Complete Year?|Total sales in SEAFOOD GM PRODUCE Last Complete Year.
What were my total sales in SEAFOOD GM DELI Last Complete Year?|Total sales in SEAFOOD GM DELI Last Complete Year.
What were my total sales in SEAFOOD GM BAKERY Last Complete Year?|Total sales in SEAFOOD GM BAKERY Last Complete Year.
What were my total sales in SEAFOOD GM MEAT Last Complete Year?|Total sales in SEAFOOD GM MEAT Last Complete Year.
What were my total sales in SEAFOOD GM GROCERY Last Complete Year?|Total sales in SEAFOOD GM GROCERY Last Complete Year.
What were my total sales in SEAFOOD GM PHARMACY Last Complete Year?|Total sales in SEAFOOD GM PHARMACY Last Complete Year.
What were my total sales in SEAFOOD GM HBC Last Complete Year?|Total sales in SEAFOOD GM HBC Last Complete Year.
What were my total sales in SEAFOOD PRODUCE DELI Last Complete Year?|Total sales in SEAFOOD PRODUCE DELI Last Complete Year.
What were my total sales in SEAFOOD PRODUCE BAKERY Last Complete Year?|Total sales in SEAFOOD PRODUCE BAKERY Last Complete Year.
What were my total sales in SEAFOOD PRODUCE MEAT Last Complete Year?|Total sales in SEAFOOD PRODUCE MEAT Last Complete Year.
What were my total sales in SEAFOOD PRODUCE GROCERY Last Complete Year?|Total sales in SEAFOOD PRODUCE GROCERY Last Complete Year.
What were my total sales in SEAFOOD PRODUCE PHARMACY Last Complete Year?|Total sales in SEAFOOD PRODUCE PHARMACY Last Complete Year.
What were my total sales in SEAFOOD PRODUCE HBC Last Complete Year?|Total sales in SEAFOOD PRODUCE HBC Last Complete Year.
What were my total sales in SEAFOOD DELI BAKERY Last Complete Year?|Total sales in SEAFOOD DELI BAKERY Last Complete Year.
